region,spec,window,horizon,mean_loss,car_95,car_99
Papua,fire only,Full record (2001-25),185,53.68520845662914,70.61755865437058,79.3871382795518
Papua,fire only,Full record (2001-25),186,53.89115548775112,71.14927219681206,79.37674703859172
Papua,fire only,Full record (2001-25),187,54.07985933181824,71.40672781095617,79.7613123897564
Papua,fire only,Full record (2001-25),188,54.266721986222414,71.57681428221312,80.30224999153553
Papua,fire only,Full record (2001-25),189,54.514216531877345,71.94959730057742,80.29828017981646
Papua,fire only,Full record (2001-25),190,54.69997868514152,72.26602364341613,80.95406534289131
Papua,fire only,Full record (2001-25),191,54.84522489091996,72.50837700404074,81.1030123788501
Papua,fire only,Full record (2001-25),192,55.06022885137018,72.69705489157022,80.9614262124629
Papua,fire only,Full record (2001-25),193,55.25982253027921,72.70229606932222,80.66411675733337
Papua,fire only,Full record (2001-25),194,55.413172614217636,72.75098999701333,81.05623154146956
Papua,fire only,Full record (2001-25),195,55.589920837386984,73.1177047287592,81.46824072066852
Papua,fire only,Full record (2001-25),196,55.79584489529289,73.29823337398275,81.48167538956595
Papua,fire only,Full record (2001-25),197,55.94339998267503,73.23009763865649,81.15585987982928
Papua,fire only,Full record (2001-25),198,56.12928422056854,73.90122696391472,81.41931346062744
Papua,fire only,Full record (2001-25),199,56.28194688191023,74.10308195419482,81.99805256391411
Papua,fire only,Full record (2001-25),200,56.49756892178507,74.37397650411897,81.64990998198392
Papua,gradual,Full record (2001-25),0,0,0,0
Papua,gradual,Full record (2001-25),1,1.4180095306200153,5.178396135910868,5.991351380846499
Papua,gradual,Full record (2001-25),2,2.8212428248271078,6.827216003388975,8.113541989514623
Papua,gradual,Full record (2001-25),3,4.13552170378139,8.304240357543346,9.921988580083212
Papua,gradual,Full record (2001-25),4,5.496368807656883,9.934085249502823,12.762102153080194
Papua,gradual,Full record (2001-25),5,6.836531131692501,11.54376790399011,14.907296028683604
Papua,gradual,Full record (2001-25),6,8.20859066728069,13.253663027284334,16.445523756186734
Papua,gradual,Full record (2001-25),7,9.536026297047936,15.147822043531434,18.071872577528616
Papua,gradual,Full record (2001-25),8,10.877296477040217,16.856754220765822,19.86031264395968
Papua,gradual,Full record (2001-25),9,12.17507794724925,18.34432914563793,21.65321378768224
Papua,gradual,Full record (2001-25),10,13.493118931278605,19.898207246833348,23.531204912425746
Papua,gradual,Full record (2001-25),11,14.822449219770279,21.580172357624704,25.186043109486903
Papua,gradual,Full record (2001-25),12,16.14107970686065,23.061470413007655,26.923618692324943
Papua,gradual,Full record (2001-25),13,17.451224615513546,24.56323374656217,28.212501717280478
Papua,gradual,Full record (2001-25),14,18.779276437651966,26.085156066124238,29.97930056706894
Papua,gradual,Full record (2001-25),15,20.038968050153237,27.469819218211992,31.03123944340945
Papua,gradual,Full record (2001-25),16,21.330443332363533,28.87166451325406,32.41584630671427
Papua,gradual,Full record (2001-25),17,22.603384849002886,30.282585140305354,34.01730457800407
Papua,gradual,Full record (2001-25),18,23.885279606872842,31.674493522189554,35.70929893641765
Papua,gradual,Full record (2001-25),19,25.146418982360657,33.08486396395921,37.71527717862814
Papua,gradual,Full record (2001-25),20,26.409186016640557,34.504362668254565,39.133060823134905
Papua,gradual,Full record (2001-25),21,27.690422435778714,36.016847021217266,40.293580260995384
Papua,gradual,Full record (2001-25),22,28.908197315117356,37.39208894843296,41.49457807809587
Papua,gradual,Full record (2001-25),23,30.15445754151973,38.77806821543299,42.85705685388432
Papua,gradual,Full record (2001-25),24,31.40182125925069,40.13094702593342,44.467145545154175
Papua,gradual,Full record (2001-25),25,32.64618109908362,41.481987536458846,46.250240619322405
Papua,gradual,Full record (2001-25),26,33.87817234712283,43.05385160468657,47.35171798138603
Papua,gradual,Full record (2001-25),27,35.09142401600925,44.33934708300465,48.94187581627741
Papua,gradual,Full record (2001-25),28,36.33201685599892,45.696236704884726,50.51491762307353
Papua,gradual,Full record (2001-25),29,37.555187973917256,47.12821044761879,51.73207514146372
Papua,gradual,Full record (2001-25),30,38.7734287890737,48.43659334070818,52.786072274665116
Papua,gradual,Full record (2001-25),31,39.99824259070715,49.7943057052476,54.19327447050235
Papua,gradual,Full record (2001-25),32,41.220681205005256,50.98695139655471,55.468502536859724
Papua,gradual,Full record (2001-25),33,42.420872540182614,52.43225452561869,56.9518150646042
Papua,gradual,Full record (2001-25),34,43.603013045702006,53.56748148861545,58.45084883306017
Papua,gradual,Full record (2001-25),35,44.82068110552848,55.05324651748096,60.34217782364579
Papua,gradual,Full record (2001-25),36,46.017684173739994,56.354708020644075,61.57347585198304
Papua,gradual,Full record (2001-25),37,47.18531718645387,57.54127831279082,62.53818244116687
Papua,gradual,Full record (2001-25),38,48.33476558171941,58.660203546084794,63.67250873847338
Papua,gradual,Full record (2001-25),39,49.48627327954597,59.88790096759065,65.0703588295417
Papua,gradual,Full record (2001-25),40,50.61984860572342,61.22238461539464,65.96579803679678
Papua,gradual,Full record (2001-25),41,51.795953555839134,62.3329357549333,67.73677160286982
Papua,gradual,Full record (2001-25),42,52.95282962938266,63.68038545181079,68.83228389389986
Papua,gradual,Full record (2001-25),43,54.099788517255675,64.89234923928474,69.9905292035734
Papua,gradual,Full record (2001-25),44,55.22251202785886,66.07606645681054,71.43813851613857
Papua,gradual,Full record (2001-25),45,56.3947657920145,67.29996554123416,72.50036491362586
Papua,gradual,Full record (2001-25),46,57.53015840942394,68.49916248434073,73.85576235371636
Papua,gradual,Full record (2001-25),47,58.65997289831931,69.80907777629315,75.25955776902079
Papua,gradual,Full record (2001-25),48,59.807985917413916,70.99693170825343,76.51542041150293
Papua,gradual,Full record (2001-25),49,60.9208208864021,72.22470875149705,77.49651813106163
Papua,gradual,Full record (2001-25),50,62.0277708534766,73.16419381972494,78.61836471015967
Papua,gradual,Full record (2001-25),51,63.13079787831511,74.17091819148897,79.7589815113619
Papua,gradual,Full record (2001-25),52,64.2571377465105,75.56053495854313,81.13816059195376
Papua,gradual,Full record (2001-25),53,65.34830757025935,76.70984152528654,82.15162846380278
Papua,gradual,Full record (2001-25),54,66.46414670062155,77.91874778701022,83.56331114559732
Papua,gradual,Full record (2001-25),55,67.59992867316338,79.2614008823202,84.69882545186702
Papua,gradual,Full record (2001-25),56,68.67706498249267,80.32520244140815,85.64596367655967
Papua,gradual,Full record (2001-25),57,69.78168345631569,81.55627790926243,87.27684999245996
Papua,gradual,Full record (2001-25),58,70.89119139943605,82.73459420107027,88.78452364158383
Papua,gradual,Full record (2001-25),59,71.98693975828034,83.88991789162742,89.77290375909107
Papua,gradual,Full record (2001-25),60,73.04098100355475,84.77496249922831,90.82929890626075
Papua,gradual,Full record (2001-25),61,74.13515448620365,85.9040186338963,92.59006765657365
Papua,gradual,Full record (2001-25),62,75.22528588202974,86.77589285987861,93.45954595497741
Papua,gradual,Full record (2001-25),63,76.28805859393053,87.93572046571548,94.52107601534895
Papua,gradual,Full record (2001-25),64,77.37910063525548,89.34657179334681,95.36641318016558
Papua,gradual,Full record (2001-25),65,78.45141371668146,90.40591611646701,96.23950310588523
Papua,gradual,Full record (2001-25),66,79.50516530267372,91.70423566824962,97.16454553438986
Papua,gradual,Full record (2001-25),67,80.59387044640997,92.80742162402794,98.31324910210789
Papua,gradual,Full record (2001-25),68,81.65692703174533,93.87666776809317,99.45346135263169
Papua,gradual,Full record (2001-25),69,82.71395525811299,94.97060399147118,100.63714269625501
Papua,gradual,Full record (2001-25),70,83.7679681773961,95.94769385190929,101.66553839505026
Papua,gradual,Full record (2001-25),71,84.8184672291143,97.00258553794713,102.97704510732375
Papua,gradual,Full record (2001-25),72,85.91957830505157,98.19793038707594,104.28326602899637
Papua,gradual,Full record (2001-25),73,86.98291334234285,99.46078988651756,105.23124397268676
Papua,gradual,Full record (2001-25),74,88.0383819982914,100.4761283868647,106.22265146822822
Papua,gradual,Full record (2001-25),75,89.09934272854034,101.74828153376501,107.55069930723039
Papua,gradual,Full record (2001-25),76,90.1475777641126,102.86692873676948,108.95246514450542
Papua,gradual,Full record (2001-25),77,91.20098448170708,103.99900423216151,109.67276235001981
Papua,gradual,Full record (2001-25),78,92.20536011102911,105.13172861850973,110.34645044742719
Papua,gradual,Full record (2001-25),79,93.26715934270136,106.17149873198557,111.66828305220903
Papua,gradual,Full record (2001-25),80,94.27545552199588,107.11186036067288,113.0007928632046
Papua,gradual,Full record (2001-25),81,95.32271736768469,108.4372069609223,114.44589481376902
Papua,gradual,Full record (2001-25),82,96.34172481650067,109.23654884016278,115.68317320404057
Papua,gradual,Full record (2001-25),83,97.34398692554592,110.29180246540824,116.92900211285644
Papua,gradual,Full record (2001-25),84,98.33095061936444,111.36492197987744,117.6491376733024
Papua,gradual,Full record (2001-25),85,99.343522563571,112.37893700400419,118.3745915102348
Papua,gradual,Full record (2001-25),86,100.34468281239883,113.52285371627916,119.27113467971728
Papua,gradual,Full record (2001-25),87,101.36206614952347,114.58257498840145,120.62635851856423
Papua,gradual,Full record (2001-25),88,102.4107858654714,115.64580136214434,121.63111819677555
Papua,gradual,Full record (2001-25),89,103.40660426245361,116.47370313845255,122.93035401204934
Papua,gradual,Full record (2001-25),90,104.40322285923916,117.7497888436451,124.34885958875675
Papua,gradual,Full record (2001-25),91,105.38282178578541,118.70283774891331,125.35645646959684
Papua,gradual,Full record (2001-25),92,106.36990652939724,119.78950980525012,126.5499943669188
Papua,gradual,Full record (2001-25),93,107.36984598012548,121.1334286480028,127.84682448998328
Papua,gradual,Full record (2001-25),94,108.36802195942487,121.9285058048474,129.29296100766712
Papua,gradual,Full record (2001-25),95,109.36301927553976,123.06750691041047,130.01076184106813
Papua,gradual,Full record (2001-25),96,110.34804498675923,124.1122658396358,131.1417153453362
Papua,gradual,Full record (2001-25),97,111.34395349556652,125.05495542699843,131.77888750330465
Papua,gradual,Full record (2001-25),98,112.33178777731071,126.20287517334089,132.82057825205578
Papua,gradual,Full record (2001-25),99,113.30433944721167,127.14449849203638,134.12872449174057
Papua,gradual,Full record (2001-25),100,114.28039690316662,128.0201017580178,135.24363638631527
Papua,gradual,Full record (2001-25),101,115.30491867418648,129.2258960676048,137.210647548603
Papua,gradual,Full record (2001-25),102,116.25376548921706,130.3950821270052,138.12261171118138
Papua,gradual,Full record (2001-25),103,117.22953095378178,131.42000014859295,139.08144093850484
Papua,gradual,Full record (2001-25),104,118.18289730643458,132.37168377036016,139.8517001639987
Papua,gradual,Full record (2001-25),105,119.15271151970478,133.59465908388844,140.5538123294369
Papua,gradual,Full record (2001-25),106,120.12617947768886,134.6815736189069,141.1786120098801
Papua,gradual,Full record (2001-25),107,121.08994460216555,135.56599877227654,142.54383237087566
Papua,gradual,Full record (2001-25),108,122.04784660188388,136.42961251277313,143.4625884291601
Papua,gradual,Full record (2001-25),109,123.0381283918321,137.40630721889613,144.77314365783954
Papua,gradual,Full record (2001-25),110,124.03090814388877,138.33620140654182,146.040682914812
Papua,gradual,Full record (2001-25),111,125.00532235835021,139.36720488578658,146.91349107435863
Papua,gradual,Full record (2001-25),112,125.9828920424152,140.36861651664893,148.31866580591551
Papua,gradual,Full record (2001-25),113,126.91248060415583,141.48628674202388,148.73240931618957
Papua,gradual,Full record (2001-25),114,127.86489449907614,142.5950919544651,149.62235743138348
Papua,gradual,Full record (2001-25),115,128.79176141702374,143.32490865764737,150.82958757169624
Papua,gradual,Full record (2001-25),116,129.76491355473195,144.2853896866166,151.79351422228908
Papua,gradual,Full record (2001-25),117,130.68524963007079,145.33830439917543,153.30327535435842
Papua,gradual,Full record (2001-25),118,131.6216916013545,146.52238775145207,154.88353637413724
Papua,gradual,Full record (2001-25),119,132.5279153359195,147.49786625250698,155.71859062213127
Papua,gradual,Full record (2001-25),120,133.46989352548295,148.61457584232087,156.49086349368315
Papua,gradual,Full record (2001-25),121,134.43251504108963,149.51415475642855,157.53976139403252
Papua,gradual,Full record (2001-25),122,135.39092924875882,150.62697113225101,158.50331577065657
Papua,gradual,Full record (2001-25),123,136.32498636778632,151.49039440607118,159.5105055183682
Papua,gradual,Full record (2001-25),124,137.25873015840565,152.5429063697679,160.6098834459112
Papua,gradual,Full record (2001-25),125,138.17274010356616,153.40244758990625,161.45750160025784
Papua,gradual,Full record (2001-25),126,139.10952729190586,154.52280175694264,162.42920553655355
Papua,gradual,Full record (2001-25),127,140.03664078624138,155.4454010485825,163.28403322640267
Papua,gradual,Full record (2001-25),128,140.97422527299042,156.2346630130163,164.32523528094728
Papua,gradual,Full record (2001-25),129,141.88412475927973,157.2154777761646,164.7988058271198
Papua,gradual,Full record (2001-25),130,142.82114747010505,158.2924710686673,166.1102748196585
Papua,gradual,Full record (2001-25),131,143.7451177071115,159.35989522093038,166.6804775586357
Papua,gradual,Full record (2001-25),132,144.65620914673536,160.40546473671697,167.44071641358283
Papua,gradual,Full record (2001-25),133,145.5859831135913,161.27652259816975,168.18058193501437
Papua,gradual,Full record (2001-25),134,146.50712316883974,162.25042170622993,168.66788439375946
Papua,gradual,Full record (2001-25),135,147.45269158585197,163.1092216266469,169.51082130881733
Papua,gradual,Full record (2001-25),136,148.35886886012807,163.93123483691195,170.50840793723924
Papua,gradual,Full record (2001-25),137,149.2685287853019,164.91239461428003,171.40891273429548
Papua,gradual,Full record (2001-25),138,150.15601789325086,165.5852344401132,172.51480239887798
Papua,gradual,Full record (2001-25),139,151.06020576673885,166.47674214941176,173.6370217602397
Papua,gradual,Full record (2001-25),140,152.01311692948735,167.40252122096317,175.03141090761844
Papua,gradual,Full record (2001-25),141,152.91966318194764,168.4510611789097,175.87961563392426
Papua,gradual,Full record (2001-25),142,153.80457335420206,169.1984624894524,176.57909024676258
Papua,gradual,Full record (2001-25),143,154.7307602226329,170.14961769461695,177.4545493833107
Papua,gradual,Full record (2001-25),144,155.6236623769492,170.9517495856982,178.52356059528435
Papua,gradual,Full record (2001-25),145,156.5456613458671,171.80568298356212,179.92211618209984
Papua,gradual,Full record (2001-25),146,157.4685602693738,172.93699467868285,180.09262688238653
Papua,gradual,Full record (2001-25),147,158.38367010282778,174.04298022981746,181.2510892137343
Papua,gradual,Full record (2001-25),148,159.28454651683657,175.03075326909763,182.07919103303294
Papua,gradual,Full record (2001-25),149,160.17488643516032,175.92819421977967,183.15492558906058
Papua,gradual,Full record (2001-25),150,161.04647139197468,176.8443634956301,184.30963247885046
Papua,gradual,Full record (2001-25),151,161.9150812761117,177.64877327060387,185.309084777981
Papua,gradual,Full record (2001-25),152,162.80437749573233,178.4731069261162,185.91796820165757
Papua,gradual,Full record (2001-25),153,163.69087958304925,179.46960189234784,187.04352288467925
Papua,gradual,Full record (2001-25),154,164.57868125971896,180.46792268528688,187.68601567491913
Papua,gradual,Full record (2001-25),155,165.42874503124517,181.42057030338725,188.51340735403704
Papua,gradual,Full record (2001-25),156,166.27425453762922,182.07918310458646,189.53340747173024
Papua,gradual,Full record (2001-25),157,167.16974282176358,182.79947254759418,191.14336304907368
Papua,gradual,Full record (2001-25),158,168.09191740248409,183.72088538686228,192.00487799683128
Papua,gradual,Full record (2001-25),159,168.99483117999688,184.81735285660332,192.74239379496893
Papua,gradual,Full record (2001-25),160,169.9026703588689,186.02441234590216,193.77594801479907
Papua,gradual,Full record (2001-25),161,170.79379672026303,187.0037552769403,194.05639003733876
Papua,gradual,Full record (2001-25),162,171.6878440163437,187.83188844356576,195.151214489963
Papua,gradual,Full record (2001-25),163,172.57676636119703,188.65857908629079,196.09599087485444
Papua,gradual,Full record (2001-25),164,173.4436760829864,189.51183114121156,196.87895296447255
Papua,gradual,Full record (2001-25),165,174.31726415291934,190.34416753679204,197.76263012241057
Papua,gradual,Full record (2001-25),166,175.16718990611713,191.16067407173082,199.14058671721898
Papua,gradual,Full record (2001-25),167,176.0196184548567,191.88788625318836,199.93503278928586
Papua,gradual,Full record (2001-25),168,176.90150920360614,192.8715274458395,200.90544927120257
Papua,gradual,Full record (2001-25),169,177.77652340309302,193.94907208868375,202.27362008370537
Papua,gradual,Full record (2001-25),170,178.62028144919867,194.88514159609005,203.13733343181727
Papua,gradual,Full record (2001-25),171,179.49529667993573,196.00444744275825,203.94829859289428
Papua,gradual,Full record (2001-25),172,180.35412457721768,197.03469893914587,204.26225057763756
Papua,gradual,Full record (2001-25),173,181.18782746159104,198.07257743830186,204.85410717399415
Papua,gradual,Full record (2001-25),174,182.01799346364217,198.96040429394967,205.71317914649623
Papua,gradual,Full record (2001-25),175,182.8407766352064,199.8319639058362,206.59080231165498
Papua,gradual,Full record (2001-25),176,183.65266512738495,200.61770075373357,207.17641580362874
Papua,gradual,Full record (2001-25),177,184.4938728588426,201.32051944446872,208.12055004246773
Papua,gradual,Full record (2001-25),178,185.3358360849448,202.0641873517647,209.27923399873936
Papua,gradual,Full record (2001-25),179,186.19261226901406,202.95034149158164,210.58747880289607
Papua,gradual,Full record (2001-25),180,187.0340492394224,203.83092373902895,211.23057245078974
Papua,gradual,Full record (2001-25),181,187.84380722682266,204.63422032580362,212.40239597385437
Papua,gradual,Full record (2001-25),182,188.6601087948801,205.1956300729645,213.06433596751705
Papua,gradual,Full record (2001-25),183,189.5331280565453,206.00965101468128,214.49377770718743
Papua,gradual,Full record (2001-25),184,190.34774007029517,206.97999031052356,215.05722932821902
Papua,gradual,Full record (2001-25),185,191.182480692581,207.9885503735181,216.07328047318083
Papua,gradual,Full record (2001-25),186,192.0244797257286,208.74869486270407,216.83751519216858
Papua,gradual,Full record (2001-25),187,192.8491285715046,209.47290639708643,217.91936809565334
Papua,gradual,Full record (2001-25),188,193.71016207565052,210.0963772925761,218.37547667973575
Papua,gradual,Full record (2001-25),189,194.55088345223524,210.9015774857277,218.94024856790213
Papua,gradual,Full record (2001-25),190,195.37968763689398,211.74399960210124,219.3452990653719
Papua,gradual,Full record (2001-25),191,196.21664551203827,212.6139770171328,219.82456526123212
Papua,gradual,Full record (2001-25),192,197.04893468141105,213.2650316762377,220.42913371423617
Papua,gradual,Full record (2001-25),193,197.8850473585077,214.30133314168864,222.09431709880099
Papua,gradual,Full record (2001-25),194,198.6890689946813,215.0093911044682,223.17206030193208
Papua,gradual,Full record (2001-25),195,199.54515927856946,216.12505541415035,223.68017083857208
Papua,gradual,Full record (2001-25),196,200.35345422933523,217.25748840456254,224.77730297384602
Papua,gradual,Full record (2001-25),197,201.2032131061237,218.02034237518987,225.9149968974863
Papua,gradual,Full record (2001-25),198,202.02108353941844,218.85702419193933,226.8565907019879
Papua,gradual,Full record (2001-25),199,202.83090656789147,219.50850004410955,227.43236767593822
Papua,gradual,Full record (2001-25),200,203.616301101518,220.40165330071076,228.28933645889276
Papua,gradual,2001-08,0,0,0,0
Papua,gradual,2001-08,1,1.0098081304893043,5.115340765161958,5.408330943032946
Papua,gradual,2001-08,2,1.9878757096470512,5.9262870140988975,6.547017897844514
Papua,gradual,2001-08,3,2.921968481038831,6.8659392719235,8.314558072470527
Papua,gradual,2001-08,4,3.8640796035293383,7.8700442801929675,11.31691512330648
Papua,gradual,2001-08,5,4.802565462307783,9.099036931000551,12.538184819940591
Papua,gradual,2001-08,6,5.7102249590779115,10.339670196774499,13.652652256227661
Papua,gradual,2001-08,7,6.641387848095531,11.633017236459528,14.810757294831475
Papua,gradual,2001-08,8,7.571196655501548,13.207123408682937,16.063667499644122
Papua,gradual,2001-08,9,8.485812283146846,14.363939842999773,17.48417181864589
Papua,gradual,2001-08,10,9.375715479786674,15.410387530370578,18.93893838662765
Papua,gradual,2001-08,11,10.283177962020915,16.364420518454,19.90477816795893
Papua,gradual,2001-08,12,11.173748342408581,17.432741859225008,21.162341075294407
Papua,gradual,2001-08,13,12.05868035951341,18.529953187539657,22.08361059046378
Papua,gradual,2001-08,14,12.937590391290097,19.598664617209252,23.288899526649217
Papua,gradual,2001-08,15,13.820496629294507,20.54682618965723,24.32643277585156
Papua,gradual,2001-08,16,14.722794472563002,21.665065812939808,25.209080037674777
Papua,gradual,2001-08,17,15.58587393594721,22.675026701750514,26.531541928597196
Papua,gradual,2001-08,18,16.457034196028225,23.653535748717843,27.707160218330216
Papua,gradual,2001-08,19,17.31571594521596,24.733011811448527,28.685447190909724
Papua,gradual,2001-08,20,18.19446820370992,25.92624490237477,29.919041303695245
Papua,gradual,2001-08,21,19.047395503929426,26.880047405199008,31.206326515323283
Papua,gradual,2001-08,22,19.88559726946748,27.798403621536863,31.924824556970677
Papua,gradual,2001-08,23,20.735493715136965,28.78609225389282,32.52573004985805
Papua,gradual,2001-08,24,21.585889802171323,29.78346631973791,33.90519923416272
Papua,gradual,2001-08,25,22.392977211562147,30.661858633755635,34.92672021788385
Papua,gradual,2001-08,26,23.229061405046338,31.552600548947403,35.8601110014769
Papua,gradual,2001-08,27,24.068741074984352,32.60150662899702,36.592412691050455
Papua,gradual,2001-08,28,24.884352555009,33.57448100292008,37.53725600029945
Papua,gradual,2001-08,29,25.701518536631323,34.44514729714465,38.565007704807414
Papua,gradual,2001-08,30,26.509747178268167,35.20321445943981,39.642947872133014
Papua,gradual,2001-08,31,27.341432761017742,36.1071631430388,40.67001435605911
Papua,gradual,2001-08,32,28.14775184613621,37.146479697738286,41.50742937164753
Papua,gradual,2001-08,33,28.975421946326417,37.914779607266624,42.552644915265915
Papua,gradual,2001-08,34,29.786270767926737,38.87038007700062,43.44388987660726
Papua,gradual,2001-08,35,30.57348286911584,39.7157291894454,44.20050853548793
Papua,gradual,2001-08,36,31.374969125057834,40.52811000596323,45.116405750959835
Papua,gradual,2001-08,37,32.18896688970028,41.64225796264507,46.12866379670826
Papua,gradual,2001-08,38,32.96922599891724,42.50428117538719,46.933888359993354
Papua,gradual,2001-08,39,33.7942535584945,43.447839818925786,47.87402135599436
Papua,gradual,2001-08,40,34.590546731285585,44.115427466147594,49.053183859625804
Papua,gradual,2001-08,41,35.3598356447429,45.073108795087606,49.75855061486033
Papua,gradual,2001-08,42,36.13069350830868,45.774081293078176,50.65847447333865
Papua,gradual,2001-08,43,36.89869016984366,46.53406107573339,51.429287262783824
Papua,gradual,2001-08,44,37.6527608012508,47.47023704253111,51.95111046294666
Papua,gradual,2001-08,45,38.39350523624125,48.181562396749825,52.75944399190554
Papua,gradual,2001-08,46,39.14801304957088,48.950259613567134,53.537262111152096
Papua,gradual,2001-08,47,39.919297696777335,49.82958459148849,54.3050131237035
Papua,gradual,2001-08,48,40.64793715505621,50.62885511310103,55.31971822146863
Papua,gradual,2001-08,49,41.37992473373176,51.41475314170422,56.15950757429194
Papua,gradual,2001-08,50,42.147776750370916,52.12567304276727,57.1068197441601
Papua,gradual,2001-08,51,42.89573340438636,52.935083445067804,58.032434861182324
Papua,gradual,2001-08,52,43.64369961884863,53.70933236412935,58.737455728881535
Papua,gradual,2001-08,53,44.38626588984679,54.60904078627193,59.889118418047055
Papua,gradual,2001-08,54,45.15618120126005,55.4840559496624,60.61073776493586
Papua,gradual,2001-08,55,45.85861294047898,56.19519375672615,61.56370488006734
Papua,gradual,2001-08,56,46.56633174255902,57.135591241096115,62.424195369391065
Papua,gradual,2001-08,57,47.28938575848909,57.77224915802448,63.00413521836272
Papua,gradual,2001-08,58,48.03578169076591,58.69645535713818,63.702628397416696
Papua,gradual,2001-08,59,48.75550934907545,59.503883066384454,64.97638251380548
Papua,gradual,2001-08,60,49.48136447973952,60.34342765411751,65.72994908464747
Papua,gradual,2001-08,61,50.23776705212379,61.17975861809099,66.4844156843453
Papua,gradual,2001-08,62,50.945774347587815,61.93813711931594,67.35893846843055
Papua,gradual,2001-08,63,51.66560377953332,62.602838390011755,68.36499987757175
Papua,gradual,2001-08,64,52.39377153026709,63.344514372343546,69.71967395581449
Papua,gradual,2001-08,65,53.10256699054804,64.0383639037674,70.27920924915055
Papua,gradual,2001-08,66,53.83254248702979,64.98245870192298,70.77888419574693
Papua,gradual,2001-08,67,54.5332454286577,65.9192682201087,71.50561895906854
Papua,gradual,2001-08,68,55.23889506045973,66.83934488790693,72.18813730431039
Papua,gradual,2001-08,69,55.928655090542385,67.47496532974337,72.95722767054403
Papua,gradual,2001-08,70,56.61098398686471,68.03403155204528,74.0264337857581
Papua,gradual,2001-08,71,57.3215227236949,68.88074430926268,74.71034312561183
Papua,gradual,2001-08,72,58.016504079458755,69.68555093632405,75.38503004040619
Papua,gradual,2001-08,73,58.71631771216926,70.41234496650631,76.29990528508985
Papua,gradual,2001-08,74,59.420805687627386,70.97710645566602,77.31011456365702
Papua,gradual,2001-08,75,60.120586700927205,71.72056111698267,78.10715423220412
Papua,gradual,2001-08,76,60.81301961010871,72.85211412994107,78.85382178356261
Papua,gradual,2001-08,77,61.48832952896485,73.44647208717167,79.48875723500504
Papua,gradual,2001-08,78,62.17082323736204,74.47024139665186,80.14548336012102
Papua,gradual,2001-08,79,62.84159748362063,75.04396452088217,81.27311047458797
Papua,gradual,2001-08,80,63.543529155640265,75.72889778073696,82.18206753400793
Papua,gradual,2001-08,81,64.21852436593069,76.20294764140361,82.59601513631455
Papua,gradual,2001-08,82,64.89161010936141,77.07031719342027,83.57853581035815
Papua,gradual,2001-08,83,65.58201199663296,77.63942192043206,84.22801461039907
Papua,gradual,2001-08,84,66.25615270370986,78.10539994830577,85.50365814482278
Papua,gradual,2001-08,85,66.91690388050843,79.03815176472074,85.88764413857324
Papua,gradual,2001-08,86,67.60562543977477,79.98864200930713,86.64983879808001
Papua,gradual,2001-08,87,68.24699694548968,80.67375196041273,87.02072939351704
Papua,gradual,2001-08,88,68.92064274522568,81.42911730703928,87.98416799761607
Papua,gradual,2001-08,89,69.55461753267608,81.87303867051496,88.36941662663432
Papua,gradual,2001-08,90,70.21464404007372,82.9110054746854,88.91155975891584
Papua,gradual,2001-08,91,70.86940037272147,83.57532681590953,89.68277837314801
Papua,gradual,2001-08,92,71.49925660140403,84.35519201770336,90.40670119046297
Papua,gradual,2001-08,93,72.15510856185945,84.85713116320913,91.534512558655
Papua,gradual,2001-08,94,72.79448961352766,85.41002763744586,91.56971566936967
Papua,gradual,2001-08,95,73.4431499657867,86.05455574725583,92.29727726248083
Papua,gradual,2001-08,96,74.085518619815,86.59723188022569,93.02903545617983
Papua,gradual,2001-08,97,74.69568023296057,87.34781978186663,93.51601371764123
Papua,gradual,2001-08,98,75.3367653946446,87.92862087794958,94.04280127659116
Papua,gradual,2001-08,99,75.97676485214473,88.54807819515815,95.1123973059946
Papua,gradual,2001-08,100,76.61227873973887,89.13800869785292,95.80620201763165
Papua,gradual,2001-08,101,77.24024789313559,89.98820631311519,96.32381664677122
Papua,gradual,2001-08,102,77.86600717873388,90.80450737115557,97.17073159255119
Papua,gradual,2001-08,103,78.47364233697897,91.4471821692693,97.83678837666896
Papua,gradual,2001-08,104,79.10521840371044,92.11062207972512,98.9259534676128
Papua,gradual,2001-08,105,79.71668071138956,92.72058513611971,99.00470715366237
Papua,gradual,2001-08,106,80.31766751294604,93.1979603709004,99.39004620487104
Papua,gradual,2001-08,107,80.93324995194112,93.84305127207476,100.49879542732106
Papua,gradual,2001-08,108,81.57017845911865,94.68260344017187,101.26636303252126
Papua,gradual,2001-08,109,82.17826308057596,95.01827016617878,101.90316707680509
Papua,gradual,2001-08,110,82.83095026105212,95.88695813078833,102.50534702918469
Papua,gradual,2001-08,111,83.46594933308042,96.61243401782964,103.07850303083202
Papua,gradual,2001-08,112,84.13194428728943,97.37075548965754,103.40148832450907
Papua,gradual,2001-08,113,84.74835016491772,97.8397925447431,104.18336490395986
Papua,gradual,2001-08,114,85.37588946539786,98.5427712554828,105.09142372538561
Papua,gradual,2001-08,115,85.99530240530949,99.2053054254686,105.71373271936001
Papua,gradual,2001-08,116,86.60948742843779,99.8375585398061,106.15482775746162
Papua,gradual,2001-08,117,87.20475115219047,100.58553819368657,106.4153745522843
Papua,gradual,2001-08,118,87.82191437208179,101.27627991739612,107.22527591960629
Papua,gradual,2001-08,119,88.46040990183884,102.09170184695152,108.06060353076707
